hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m
6890,117.92,14.84,0.0,0.0,2.14
6891,117.92,14.45,0.0,0.0,2.07
6892,117.92,14.11,0.0,0.0,1.93
6893,117.92,13.66,0.0,0.0,1.72
6894,117.92,13.16,41.0,41.0,1.59
6895,93.17,14.75,255.0,89.0,1.1
6896,93.17,18.55,437.0,116.0,1.31
6897,106.73,20.77,582.0,132.0,1.52
6898,106.73,22.28,680.0,137.0,1.59
6899,106.73,23.48,708.0,143.0,1.59
6900,106.73,24.27,666.0,156.0,1.86
6901,106.73,24.7,555.0,172.0,2.28
6902,106.73,24.75,436.0,118.0,2.62
6903,106.73,24.38,257.0,89.0,2.69
6904,106.73,23.66,67.0,39.0,2.55
6905,106.73,22.56,0.0,0.0,2.34
6906,106.73,21.47,0.0,0.0,2.0
6907,110.67,20.24,0.0,0.0,1.66
6908,110.67,18.84,0.0,0.0,1.45
6909,110.67,18.29,0.0,0.0,1.17
6910,117.92,18.55,0.0,0.0,0.97
6911,117.92,18.74,0.0,0.0,0.62
6912,117.92,18.39,0.0,0.0,0.21
6913,117.92,17.99,0.0,0.0,0.41
6914,117.92,16.75,0.0,0.0,1.1
6915,117.92,15.03,0.0,0.0,1.66
6916,117.92,14.64,0.0,0.0,1.93
6917,117.92,14.59,0.0,0.0,2.14
6918,117.92,14.46,38.0,38.0,2.07
6919,93.17,15.76,236.0,101.0,1.59
6920,93.17,19.09,421.0,124.0,1.1
6921,106.73,20.89,566.0,140.0,0.9
6922,106.73,22.35,665.0,141.0,0.83
6923,106.73,23.49,697.0,143.0,1.31
6924,106.73,24.2,636.0,184.0,1.93
6925,106.73,24.56,539.0,180.0,2.41
6926,106.73,24.56,429.0,117.0,2.76
6927,106.73,24.13,246.0,91.0,3.1
6928,106.73,23.24,61.0,38.0,3.45
6929,106.73,21.91,0.0,0.0,3.52
6930,106.73,20.87,0.0,0.0,3.31
6931,110.67,20.1,0.0,0.0,2.9
6932,110.67,19.36,0.0,0.0,2.69
6933,110.67,18.86,0.0,0.0,2.28
6934,117.92,18.39,0.0,0.0,2.0
6935,117.92,17.87,0.0,0.0,1.72
6936,117.92,17.02,0.0,0.0,1.38
6937,117.92,17.68,0.0,0.0,0.9
6938,117.92,17.99,0.0,0.0,0.41
6939,117.92,17.69,0.0,0.0,0.28
6940,117.92,17.38,0.0,0.0,0.28
6941,117.92,17.1,0.0,0.0,0.28
6942,117.92,16.59,37.0,37.0,0.28
6943,93.17,16.19,239.0,95.0,0.48
6944,93.17,17.49,419.0,123.0,0.69
6945,106.73,19.54,564.0,139.0,0.83
6946,106.73,21.69,659.0,143.0,1.38
6947,106.73,23.16,691.0,146.0,1.93
6948,106.73,24.07,666.0,136.0,2.34
6949,106.73,24.5,567.0,135.0,2.62
6950,106.73,24.47,428.0,114.0,2.83
6951,106.73,23.96,229.0,103.0,2.9
6952,106.73,22.91,44.0,36.0,2.83
6953,106.73,21.77,0.0,0.0,2.69
6954,106.73,20.91,0.0,0.0,2.21
6955,110.67,20.23,0.0,0.0,1.38
6956,110.67,19.29,0.0,0.0,1.1
6957,110.67,18.62,0.0,0.0,1.03
6958,117.92,19.28,0.0,0.0,0.62
6959,117.92,18.95,0.0,0.0,0.21
6960,117.92,18.57,0.0,0.0,0.14
6961,117.92,18.2,0.0,0.0,0.34
6962,117.92,17.78,0.0,0.0,0.55
6963,117.92,17.58,0.0,0.0,0.48
6964,117.92,17.47,0.0,0.0,0.34
6965,117.92,17.32,0.0,0.0,0.48
6966,117.92,15.9,32.0,32.0,0.9
6967,93.17,16.66,186.0,124.0,0.97
6968,93.17,18.85,285.0,211.0,0.69
6969,106.73,20.89,338.0,276.0,0.41
6970,106.73,22.43,380.0,317.0,0.41
6971,106.73,23.29,406.0,334.0,0.76
6972,106.73,23.87,483.0,308.0,1.17
6973,106.73,24.09,403.0,273.0,1.45
6974,106.73,24.11,240.0,205.0,1.52
6975,106.73,23.72,147.0,123.0,1.59
6976,106.73,23.05,38.0,33.0,1.66
6977,106.73,22.32,0.0,0.0,1.59
6978,106.73,21.71,0.0,0.0,1.24
6979,110.67,21.09,0.0,0.0,1.17
6980,110.67,20.01,0.0,0.0,1.24
6981,110.67,19.68,0.0,0.0,1.79
6982,117.92,19.23,0.0,0.0,2.0
6983,117.92,19.18,0.0,0.0,2.34
6984,117.92,18.68,0.0,0.0,2.48
6985,117.92,18.49,0.0,0.0,2.14
6986,117.92,18.01,0.0,0.0,2.0
6987,117.92,17.98,0.0,0.0,2.14
6988,117.92,17.99,0.0,0.0,2.41
6989,117.92,17.97,0.0,0.0,2.48
6990,117.92,17.98,33.0,33.0,2.48
6991,93.17,18.5,184.0,120.0,2.76
6992,93.17,19.3,307.0,201.0,2.83
6993,106.73,20.3,440.0,249.0,2.69
6994,106.73,21.3,489.0,298.0,2.48
6995,106.73,22.32,502.0,316.0,2.28
6996,106.73,22.92,454.0,311.0,2.28
6997,106.73,22.92,110.0,110.0,2.69
6998,106.73,22.59,40.0,40.0,3.38
6999,106.73,22.01,38.0,38.0,4.0
7000,106.73,21.05,45.0,32.0,4.07
7001,106.73,20.04,0.0,0.0,3.93
7002,106.73,19.17,0.0,0.0,3.79
7003,110.67,18.56,0.0,0.0,4.07
7004,110.67,18.03,0.0,0.0,4.0
7005,110.67,17.64,0.0,0.0,3.66
7006,117.92,17.19,0.0,0.0,3.38
7007,117.92,16.74,0.0,0.0,3.38
7008,117.92,16.3,0.0,0.0,3.45
7009,117.92,16.06,0.0,0.0,3.45
7010,117.92,15.77,0.0,0.0,3.52
7011,117.92,15.62,0.0,0.0,3.52
7012,117.92,15.45,0.0,0.0,3.52
7013,117.92,15.29,0.0,0.0,3.38
7014,117.92,15.27,31.0,31.0,3.24
7015,93.17,16.01,221.0,94.0,3.17
7016,93.17,18.07,398.0,125.0,3.66
7017,93.17,19.86,543.0,138.0,4.48
7018,93.17,21.35,633.0,148.0,4.69
7019,93.17,22.74,663.0,151.0,4.62
7020,93.17,23.45,649.0,130.0,4.41
7021,93.17,23.75,569.0,109.0,4.62
7022,93.17,23.64,401.0,116.0,4.76
7023,93.17,23.05,223.0,89.0,4.9
7024,93.17,22.04,47.0,31.0,4.83
7025,93.17,20.87,0.0,0.0,4.07
7026,93.17,19.89,0.0,0.0,3.79
7027,108.17,19.07,0.0,0.0,3.72
7028,108.17,18.65,0.0,0.0,3.38
7029,108.17,18.06,0.0,0.0,3.52
7030,117.92,17.54,0.0,0.0,3.59
7031,117.92,17.12,0.0,0.0,3.59
7032,117.92,16.8,0.0,0.0,3.66
7033,117.92,16.52,0.0,0.0,3.72
7034,117.92,16.22,0.0,0.0,3.86
7035,117.92,15.79,0.0,0.0,3.86
7036,117.92,15.52,0.0,0.0,3.93
7037,117.92,15.27,0.0,0.0,4.0
7038,117.92,15.1,31.0,31.0,4.07
7039,93.17,15.91,224.0,91.0,4.07
7040,93.17,18.37,406.0,115.0,4.69
7041,93.17,20.03,551.0,131.0,5.24
7042,93.17,21.34,639.0,142.0,5.45
7043,93.17,22.25,666.0,150.0,5.59
7044,93.17,22.78,647.0,131.0,5.38
7045,93.17,22.95,539.0,141.0,5.17
7046,93.17,22.77,402.0,115.0,5.1
7047,93.17,22.11,222.0,87.0,5.1
7048,93.17,21.04,45.0,29.0,5.03
7049,93.17,19.81,0.0,0.0,4.83
7050,93.17,18.8,0.0,0.0,4.48
7051,108.17,18.04,0.0,0.0,4.14
7052,108.17,17.7,0.0,0.0,3.72
7053,108.17,17.28,0.0,0.0,3.66
7054,117.92,16.87,0.0,0.0,3.59
7055,117.92,16.46,0.0,0.0,3.59
7056,117.92,16.09,0.0,0.0,3.59
7057,117.92,15.81,0.0,0.0,3.66
7058,117.92,15.52,0.0,0.0,3.72
7059,117.92,15.29,0.0,0.0,3.93
7060,117.92,15.13,0.0,0.0,4.0
7061,117.92,15.01,0.0,0.0,4.07
7062,117.92,14.89,30.0,30.0,4.21
7063,93.17,15.75,226.0,85.0,4.28
7064,93.17,17.35,402.0,116.0,5.52
7065,106.73,18.43,544.0,136.0,6.07
7066,106.73,19.44,573.0,231.0,6.34
7067,106.994469347461,20.2,626.0,208.0,6.62
7068,106.73,20.65,585.0,214.0,6.62
7069,106.73,20.49,534.0,144.0,6.62
7070,106.73,20.28,402.0,111.0,6.69
7071,106.73,19.56,222.0,83.0,6.69
7072,106.73,18.55,42.0,27.0,6.55
7073,106.73,17.66,0.0,0.0,6.34
7074,106.788376784204,17.12,0.0,0.0,6.14
7075,110.67,16.83,0.0,0.0,5.66
7076,110.67,16.71,0.0,0.0,5.24
7077,110.67,16.74,0.0,0.0,5.03
7078,117.92,16.67,0.0,0.0,4.9
7079,117.92,16.43,0.0,0.0,4.9
7080,117.92,16.24,0.0,0.0,4.9
7081,117.92,16.01,0.0,0.0,4.83
7082,117.92,15.79,0.0,0.0,4.69
7083,117.92,15.71,0.0,0.0,4.55
7084,117.92,15.58,0.0,0.0,4.48
7085,117.92,15.47,0.0,0.0,4.41
7086,117.92,15.33,27.0,27.0,4.48
7087,93.17,16.02,225.0,81.0,4.48
7088,93.17,17.39,406.0,110.0,5.79
7089,106.73,18.58,538.0,140.0,6.34
7090,106.73,19.62,614.0,173.0,6.41
7091,107.231058501047,20.31,637.0,187.0,6.41
7092,106.73,20.62,605.0,181.0,6.34
7093,106.73,20.71,371.0,268.0,6.34
7094,106.73,20.48,364.0,152.0,6.28
7095,106.73,19.85,217.0,83.0,6.07
7096,106.73,18.89,40.0,25.0,5.72
7097,106.813966575332,17.82,0.0,0.0,5.24
7098,106.920707571263,17.01,0.0,0.0,4.83
7099,110.67,16.5,0.0,0.0,4.48
7100,110.67,16.23,0.0,0.0,3.59
7101,110.67,15.84,0.0,0.0,3.52
7102,117.92,15.54,0.0,0.0,3.52
7103,117.92,15.18,0.0,0.0,3.52
7104,117.92,14.91,0.0,0.0,3.59
7105,117.92,14.85,0.0,0.0,3.66
7106,117.92,14.61,0.0,0.0,3.72
7107,117.92,14.4,0.0,0.0,3.79
7108,117.92,14.23,0.0,0.0,3.86
7109,117.92,14.19,0.0,0.0,3.93
7110,117.92,14.13,27.0,27.0,4.0
7111,93.17,15.05,206.0,96.0,3.93
7112,93.17,16.16,376.0,140.0,4.34
7113,106.73,17.45,478.0,208.0,6.07
7114,106.73,18.54,477.0,296.0,6.48
7115,106.73,19.08,618.0,206.0,6.55
7116,106.73,19.27,628.0,140.0,6.34
7117,106.73,19.14,535.0,130.0,6.34
7118,106.73,18.92,385.0,120.0,6.34
7119,106.73,18.51,212.0,81.0,6.28
7120,106.73,17.74,35.0,24.0,6.14
7121,106.802841014528,16.76,0.0,0.0,5.72
7122,106.807080789548,16.07,0.0,0.0,5.52
7123,110.67,15.66,0.0,0.0,5.24
7124,110.67,15.75,0.0,0.0,4.9
7125,110.67,15.64,0.0,0.0,4.76
7126,117.92,15.61,0.0,0.0,4.69
7127,117.92,15.51,0.0,0.0,4.55
7128,117.92,15.23,0.0,0.0,4.55
7129,117.92,15.06,0.0,0.0,4.55
7130,117.92,14.82,0.0,0.0,4.62
7131,117.92,14.8,0.0,0.0,4.9
7132,117.92,14.67,0.0,0.0,5.1
7133,117.92,14.52,0.0,0.0,5.24
7134,117.92,14.28,25.0,25.0,5.1
7135,93.17,14.77,128.0,110.0,4.55
7136,93.17,15.97,242.0,197.0,5.59
7137,106.73,17.0,521.0,148.0,6.28
7138,106.73,17.92,569.0,214.0,6.76
7139,106.825155952679,18.58,576.0,246.0,6.97
7140,106.73,18.69,603.0,165.0,7.1
7141,106.790809835096,18.87,507.0,159.0,7.24
7142,106.73,18.53,329.0,171.0,7.1
7143,106.73,17.82,191.0,95.0,6.76
7144,106.73,16.84,34.0,21.0,6.34
7145,107.005117270327,15.98,0.0,0.0,5.86
7146,107.114663220764,15.54,0.0,0.0,5.59
7147,110.67,15.33,0.0,0.0,5.1
7148,110.67,15.46,0.0,0.0,4.83
7149,110.67,15.49,0.0,0.0,4.62
7150,117.92,15.37,0.0,0.0,4.55
7151,117.92,15.17,0.0,0.0,4.76
7152,117.92,14.82,0.0,0.0,5.03
7153,117.92,14.59,0.0,0.0,4.83
7154,117.92,14.21,0.0,0.0,4.69
7155,117.92,13.96,0.0,0.0,4.62
7156,117.92,13.79,0.0,0.0,4.62
7157,117.92,13.58,0.0,0.0,4.62
7158,117.92,13.38,24.0,24.0,4.48
7159,93.17,13.82,94.0,90.0,4.28
7160,93.17,15.29,353.0,152.0,5.31
7161,106.933474304766,16.51,399.0,253.0,6.34
7162,106.73,17.39,606.0,155.0,6.34
7163,107.095562402185,18.14,335.0,301.0,6.55
7164,106.73,18.61,587.0,178.0,6.48
7165,107.223312532626,18.66,533.0,119.0,6.34
7166,106.817528750402,18.33,371.0,122.0,6.28
7167,106.73,17.63,203.0,79.0,6.0
7168,106.73,16.74,29.0,20.0,5.45
7169,106.73,15.98,0.0,0.0,4.83
7170,106.848609513891,15.34,0.0,0.0,4.21
7171,110.67,14.99,0.0,0.0,3.79
7172,110.67,14.75,0.0,0.0,4.0
7173,110.67,14.48,0.0,0.0,3.86
7174,117.92,14.21,0.0,0.0,3.66
7175,117.92,14.01,0.0,0.0,3.59
7176,117.92,13.63,0.0,0.0,3.59
7177,117.92,13.34,0.0,0.0,3.66
7178,117.92,13.23,0.0,0.0,3.66
7179,117.92,13.15,0.0,0.0,3.59
7180,117.92,12.9,0.0,0.0,3.52
7181,117.92,12.8,0.0,0.0,3.38
7182,117.92,12.68,22.0,22.0,3.24
7183,93.17,13.41,197.0,89.0,3.03
7184,93.17,15.21,371.0,124.0,3.17
7185,93.17,16.55,514.0,142.0,3.38
7186,93.17,17.77,602.0,154.0,3.38
7187,93.17,18.7,591.0,216.0,3.17
7188,93.17,19.12,495.0,270.0,2.97
7189,93.17,19.58,359.0,258.0,2.97
7190,93.17,19.58,48.0,48.0,2.83
7191,93.17,19.3,121.0,103.0,2.34
7192,93.17,18.72,26.0,18.0,1.93
7193,93.17,17.79,0.0,0.0,1.93
7194,93.17,16.8,0.0,0.0,2.14
7195,108.17,16.0,0.0,0.0,2.28
7196,108.17,15.66,0.0,0.0,1.38
7197,108.17,14.9,0.0,0.0,1.45
7198,117.92,14.31,0.0,0.0,1.59
7199,117.92,13.99,0.0,0.0,1.66
7200,117.92,13.82,0.0,0.0,1.72
7201,117.92,13.4,0.0,0.0,1.72
7202,117.92,12.95,0.0,0.0,1.66
7203,117.92,12.54,0.0,0.0,1.59
7204,117.92,12.06,0.0,0.0,1.59
7205,117.92,11.63,0.0,0.0,1.45
7206,117.92,11.28,21.0,21.0,1.45
7207,93.17,12.29,194.0,87.0,1.17
7208,93.17,15.33,371.0,118.0,1.1
7209,93.17,17.17,514.0,132.0,1.17
7210,93.17,18.42,441.0,295.0,0.97
7211,93.17,19.45,473.0,305.0,0.34
7212,93.17,20.03,451.0,288.0,0.69
7213,93.17,20.61,319.0,255.0,1.52
7214,93.17,20.67,211.0,182.0,1.93
7215,93.17,20.44,50.0,50.0,2.14
7216,93.17,19.66,22.0,17.0,2.48
7217,93.17,18.6,0.0,0.0,2.48
7218,93.17,17.72,0.0,0.0,2.55
7219,108.17,16.93,0.0,0.0,2.48
7220,108.17,16.32,0.0,0.0,2.28
7221,108.17,15.87,0.0,0.0,2.14
7222,117.92,15.34,0.0,0.0,1.79
7223,117.92,14.4,0.0,0.0,1.52
7224,117.92,14.29,0.0,0.0,1.17
7225,117.92,14.88,0.0,0.0,0.9
7226,117.92,15.28,0.0,0.0,0.76
7227,117.92,15.09,0.0,0.0,0.69
7228,117.92,14.18,0.0,0.0,1.03
7229,117.92,13.01,0.0,0.0,1.52
7230,117.92,12.96,19.0,19.0,1.59
7231,93.17,13.88,178.0,93.0,1.52
7232,93.17,17.12,344.0,135.0,1.66
7233,108.093812161024,18.77,442.0,203.0,2.48
7234,108.064198252293,19.86,535.0,212.0,3.03
7235,110.056789450205,20.6,426.0,307.0,3.45
7236,109.124450378671,20.94,460.0,272.0,3.72
7237,109.31646193609,21.07,508.0,117.0,3.79
7238,109.454287049549,20.86,322.0,149.0,3.79
7239,109.462819716596,20.3,169.0,90.0,3.72
7240,109.141726687983,19.49,16.0,14.0,3.45
7241,109.429085209575,18.68,0.0,0.0,2.97
7242,109.885245580599,18.07,0.0,0.0,2.62
7243,110.67,17.57,0.0,0.0,2.41
7244,110.67,16.91,0.0,0.0,2.28
7245,110.67,16.53,0.0,0.0,2.07
7246,117.92,16.22,0.0,0.0,2.0
7247,117.92,15.98,0.0,0.0,2.14
7248,117.92,15.85,0.0,0.0,2.21
7249,117.92,15.79,0.0,0.0,2.28
7250,117.92,15.79,0.0,0.0,2.28
7251,117.92,15.81,0.0,0.0,2.21
7252,117.92,15.85,0.0,0.0,2.21
7253,117.92,15.43,0.0,0.0,2.0
7254,117.92,14.33,10.0,10.0,1.86
7255,93.17,15.52,102.0,93.0,1.72
7256,93.17,17.57,159.0,152.0,1.72
7257,109.163380021763,19.16,299.0,247.0,2.55
7258,109.92415030137,20.55,210.0,208.0,2.9
7259,111.323859730594,21.72,321.0,287.0,2.9
7260,110.688578148791,22.46,82.0,82.0,3.03
7261,109.668170153525,22.94,413.0,214.0,3.24
7262,108.910232655301,22.98,126.0,125.0,3.31
7263,108.091674866691,22.55,154.0,94.0,2.9
7264,107.926127777217,21.8,13.0,12.0,2.21
7265,108.891695929208,21.07,0.0,0.0,1.66
7266,109.664449208002,20.47,0.0,0.0,1.1
7267,110.67,20.27,0.0,0.0,0.41
7268,110.67,18.58,0.0,0.0,1.31
7269,110.67,18.38,0.0,0.0,1.31
7270,117.92,17.88,0.0,0.0,1.45
7271,117.92,19.64,0.0,0.0,0.76
7272,117.92,19.29,0.0,0.0,0.9
7273,117.92,19.24,0.0,0.0,0.9
7274,117.92,18.12,0.0,0.0,1.24
7275,117.92,18.74,0.0,0.0,1.1
7276,117.92,18.52,0.0,0.0,1.17
7277,117.92,19.35,0.0,0.0,0.97
7278,117.92,18.91,16.0,16.0,0.97
7279,93.17,17.64,146.0,101.0,1.38
7280,93.17,20.49,352.0,111.0,0.83
7281,108.854630688445,23.13,485.0,136.0,0.69
7282,109.360724395889,25.26,575.0,143.0,1.03
7283,110.607723903384,26.59,604.0,146.0,1.93
7284,110.141257544792,27.2,582.0,133.0,2.14
7285,109.88180373408,27.53,508.0,107.0,2.14
7286,109.475200234498,27.34,360.0,98.0,2.0
7287,109.28399566527,26.63,145.0,94.0,2.0
7288,109.38111694801,25.35,12.0,12.0,2.07
7289,109.576256208687,22.88,0.0,0.0,-0.15
7290,109.780123658498,22.12,0.0,0.0,0.46
7291,110.67,21.36,0.0,0.0,1.07
7292,110.67,20.6,0.0,0.0,1.68
7293,110.67,19.84,0.0,0.0,2.3
7294,117.92,19.08,0.0,0.0,2.91
7295,117.92,18.32,0.0,0.0,3.52
7296,117.92,17.56,0.0,0.0,4.13
7297,117.92,16.8,0.0,0.0,4.75
7298,117.92,16.04,0.0,0.0,5.36
7299,117.92,15.28,0.0,0.0,5.97
7300,117.92,14.52,0.0,0.0,6.58
7301,117.92,13.76,0.0,0.0,7.2
7302,117.92,13.0,13.0,13.0,7.81
7303,93.17,12.24,164.0,96.0,8.42
7304,93.17,11.48,236.0,185.0,9.03
7305,107.998937973893,14.81,272.0,240.0,8.97
7306,108.316339454263,15.16,282.0,262.0,8.62
7307,107.729094641349,15.1,362.0,303.0,8.69
7308,106.990345449627,15.59,532.0,206.0,8.69
7309,107.189922662965,15.11,370.0,241.0,8.83
7310,106.73,15.13,284.0,170.0,8.28
7311,106.73,14.88,150.0,94.0,8.07
7312,106.73,14.54,11.0,11.0,7.38
7313,106.840527262213,14.17,0.0,0.0,7.17
7314,107.417164905799,13.89,0.0,0.0,7.24
7315,110.67,13.62,0.0,0.0,7.31
7316,110.67,14.04,0.0,0.0,7.86
7317,110.67,13.68,0.0,0.0,7.59
7318,117.92,13.3,0.0,0.0,7.45
7319,117.92,12.99,0.0,0.0,7.59
7320,117.92,12.74,0.0,0.0,7.66
7321,117.92,12.75,0.0,0.0,7.66
7322,117.92,12.84,0.0,0.0,7.45
7323,117.92,12.66,0.0,0.0,7.38
7324,117.92,12.64,0.0,0.0,7.52
7325,117.92,12.66,0.0,0.0,7.66
7326,117.92,12.57,14.0,14.0,7.72
7327,93.17,12.8,201.0,64.0,7.38
7328,93.17,13.49,372.0,96.0,9.03
7329,107.787596669839,14.22,497.0,137.0,8.97
7330,107.719429221591,14.72,602.0,125.0,8.69
7331,108.150355235352,15.29,625.0,138.0,8.41
7332,107.586364788809,15.72,595.0,128.0,8.28
7333,107.507884456026,15.63,503.0,119.0,8.14
7334,107.267910365998,15.37,359.0,103.0,8.14
7335,107.23146749138,14.81,186.0,67.0,7.79
7336,107.617732417934,14.22,10.0,10.0,7.24
7337,107.699371344151,13.67,0.0,0.0,6.28
7338,108.412616630383,13.32,0.0,0.0,5.86
7339,110.67,13.0,0.0,0.0,5.66
7340,110.67,12.88,0.0,0.0,5.45
7341,110.67,12.77,0.0,0.0,5.24
7342,117.92,12.67,0.0,0.0,5.1
7343,117.92,12.59,0.0,0.0,5.03
7344,117.92,12.48,0.0,0.0,4.97
7345,117.92,12.4,0.0,0.0,4.97
7346,117.92,12.31,0.0,0.0,4.9
7347,117.92,12.19,0.0,0.0,4.9
7348,117.92,12.1,0.0,0.0,4.9
7349,117.92,12.06,0.0,0.0,4.83
7350,117.92,12.1,10.0,10.0,4.76
7351,93.17,12.65,101.0,92.0,4.62
7352,93.17,14.47,269.0,182.0,4.62
7353,93.17,16.07,480.0,159.0,5.1
7354,93.17,17.4,358.0,293.0,5.31
7355,93.17,18.46,627.0,130.0,5.38
7356,93.17,19.24,529.0,216.0,5.38
7357,93.17,19.62,502.0,118.0,5.79
7358,93.17,19.51,304.0,158.0,5.66
7359,93.17,18.9,194.0,59.0,4.9
7360,93.17,17.79,10.0,10.0,4.34
7361,93.17,16.41,0.0,0.0,4.07
7362,93.17,15.41,0.0,0.0,3.93
7363,108.17,14.66,0.0,0.0,4.0
7364,108.17,14.19,0.0,0.0,3.79
7365,108.17,13.69,0.0,0.0,3.72
7366,117.92,13.24,0.0,0.0,3.66
7367,117.92,12.88,0.0,0.0,3.59
7368,117.92,12.57,0.0,0.0,3.52
7369,117.92,12.32,0.0,0.0,3.52
7370,117.92,12.08,0.0,0.0,3.52
7371,117.92,11.9,0.0,0.0,3.59
7372,117.92,11.79,0.0,0.0,3.66
7373,117.92,11.68,0.0,0.0,3.66
7374,117.92,11.61,11.0,11.0,3.66
7375,93.17,12.29,194.0,63.0,3.52
7376,93.17,14.57,367.0,94.0,3.79
7377,93.17,16.53,509.0,109.0,4.34
7378,93.17,17.81,597.0,120.0,4.83
7379,93.17,18.76,627.0,122.0,4.9
7380,93.17,19.43,591.0,123.0,5.24
7381,93.17,19.74,500.0,111.0,5.1
7382,93.17,19.65,355.0,96.0,4.83
7383,93.17,19.04,178.0,66.0,4.28
7384,93.17,17.96,7.0,7.0,3.66
7385,93.17,16.55,0.0,0.0,3.38
7386,93.17,15.49,0.0,0.0,3.24
7387,108.17,14.67,0.0,0.0,3.1
7388,108.17,14.11,0.0,0.0,2.9
7389,108.17,13.47,0.0,0.0,2.69
7390,117.92,12.92,0.0,0.0,2.55
7391,117.92,12.46,0.0,0.0,2.55
7392,117.92,12.12,0.0,0.0,2.62
7393,117.92,11.83,0.0,0.0,2.55
7394,117.92,11.48,0.0,0.0,2.34
7395,117.92,11.18,0.0,0.0,2.21
7396,117.92,10.94,0.0,0.0,2.21
7397,117.92,10.73,0.0,0.0,2.14
7398,117.92,10.57,10.0,10.0,2.14
7399,93.17,11.19,189.0,63.0,2.0
7400,93.17,13.83,360.0,94.0,1.93
7401,109.223685288685,16.39,501.0,111.0,2.07
7402,110.117400715547,18.0,589.0,123.0,2.21
7403,110.950533602401,19.0,622.0,122.0,2.14
7404,110.620834341986,19.66,586.0,123.0,1.93
7405,110.3372360148,20.05,493.0,113.0,1.86
7406,110.310509767631,20.15,351.0,95.0,1.93
7407,110.550185818164,19.87,175.0,66.0,1.93
7408,110.285798566923,18.9,5.0,5.0,1.66
7409,110.707709247043,16.77,0.0,0.0,1.66
7410,110.902425158888,15.1,0.0,0.0,1.72
7411,110.67,13.9,0.0,0.0,1.86
7412,110.67,13.44,0.0,0.0,1.52
7413,110.67,12.87,0.0,0.0,1.45
7414,117.92,12.13,0.0,0.0,1.52
7415,117.92,11.42,0.0,0.0,1.52
7416,117.92,10.62,0.0,0.0,1.66
7417,117.92,10.01,0.0,0.0,1.79
7418,117.92,9.88,0.0,0.0,2.0
7419,117.92,9.9,0.0,0.0,2.21
7420,117.92,10.07,0.0,0.0,2.34
7421,117.92,10.1,0.0,0.0,2.48
7422,117.92,9.92,8.0,8.0,2.48
7423,93.17,10.93,184.0,62.0,2.28
7424,93.17,13.52,354.0,95.0,2.28
7425,108.746768038076,15.7,491.0,113.0,2.69
7426,109.488177483736,17.17,581.0,123.0,3.1
7427,110.212816069807,18.09,611.0,126.0,3.17
7428,109.621233654778,18.76,578.0,122.0,3.31
7429,109.152035255181,19.12,486.0,113.0,3.66
7430,109.592466978836,19.17,345.0,95.0,3.79
7431,108.790711280011,18.73,170.0,65.0,3.72
7432,108.082969086497,17.73,0.0,0.0,3.24
7433,107.803092994993,16.39,0.0,0.0,3.03
7434,108.886071431356,15.32,0.0,0.0,3.03
7435,110.67,14.55,0.0,0.0,2.97
7436,110.67,14.05,0.0,0.0,2.69
7437,110.67,13.44,0.0,0.0,2.69
7438,117.92,12.97,0.0,0.0,2.69
7439,117.92,12.75,0.0,0.0,2.69
7440,117.92,12.43,0.0,0.0,2.76
7441,117.92,12.23,0.0,0.0,2.9
7442,117.92,12.29,0.0,0.0,3.17
7443,117.92,12.1,0.0,0.0,3.31
7444,117.92,12.05,0.0,0.0,3.45
7445,117.92,11.98,0.0,0.0,3.52
7446,117.92,11.82,6.0,6.0,3.45
7447,93.17,12.38,175.0,63.0,3.31
7448,93.17,14.24,349.0,93.0,3.45
7449,108.637325187067,15.66,486.0,111.0,4.28
7450,108.422590256926,16.8,573.0,123.0,4.69
7451,108.325716249276,17.76,599.0,130.0,4.97
7452,107.326656898568,18.33,570.0,122.0,5.38
7453,106.866519910077,18.46,481.0,110.0,5.52
7454,106.73,18.12,335.0,100.0,5.45
7455,106.73,17.44,166.0,63.0,4.9
7456,106.73,16.53,0.0,0.0,4.14
7457,106.73,15.42,0.0,0.0,3.86
7458,107.119711259099,14.62,0.0,0.0,3.72
7459,110.67,14.07,0.0,0.0,3.72
7460,110.67,13.61,0.0,0.0,3.17
7461,110.67,13.18,0.0,0.0,3.17
7462,117.92,12.85,0.0,0.0,3.17
7463,117.92,12.41,0.0,0.0,3.1
7464,117.92,12.08,0.0,0.0,3.17
7465,117.92,11.9,0.0,0.0,3.31
7466,117.92,11.61,0.0,0.0,3.31
7467,117.92,11.46,0.0,0.0,3.45
7468,117.92,11.33,0.0,0.0,3.45
7469,117.92,11.22,0.0,0.0,3.45
7470,117.92,11.11,5.0,5.0,3.38
7471,93.17,11.37,170.0,64.0,3.24
7472,93.17,12.37,339.0,97.0,3.24
7473,107.562154118878,14.09,477.0,117.0,3.52
7474,107.120612609834,15.75,568.0,122.0,4.21
7475,106.927812267326,17.08,598.0,125.0,4.41
7476,106.73,17.97,566.0,122.0,4.48
7477,106.73,18.5,480.0,108.0,4.76
7478,106.73,18.52,333.0,97.0,4.69
7479,106.73,18.12,162.0,63.0,4.28
7480,106.73,17.27,0.0,0.0,3.59
7481,106.810464341314,16.12,0.0,0.0,3.31
7482,106.841034992122,15.23,0.0,0.0,3.17
7483,110.67,14.55,0.0,0.0,3.03
