hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m,scaling_factor,Modified Load (kW)
4361,93.17,32.68,244.0,90.0,4.14,1.0,93.17
4362,93.17,31.7,60.0,40.0,4.0,1.0,93.17
4363,93.17,30.43,0.0,0.0,3.45,1.0,93.17
4364,93.17,29.52,0.0,0.0,2.9,1.0,93.17
4365,93.17,28.5,0.0,0.0,2.97,1.0,93.17
4366,117.92,27.64,0.0,0.0,2.76,1.0,117.92
4367,117.92,26.85,0.0,0.0,2.76,1.0,117.92
4368,117.92,26.13,0.0,0.0,2.83,1.0,117.92
4369,117.92,25.57,0.0,0.0,2.9,1.0,117.92
4370,117.92,25.13,0.0,0.0,2.97,1.0,117.92
4371,117.92,24.78,0.0,0.0,3.03,1.0,117.92
4372,117.92,24.5,0.0,0.0,3.03,1.0,117.92
4373,117.92,24.57,115.0,68.0,2.97,1.0,117.92
4374,102.92,26.36,301.0,115.0,2.9,1.0,102.92
4375,93.17,28.73,497.0,141.0,3.45,1.0,93.17
4376,93.17,30.48,678.0,158.0,4.28,1.0,93.17
4377,104.842101746978,31.82,833.0,159.0,4.69,1.0,104.842101746978
4378,105.642005679327,32.92,919.0,186.0,5.24,1.0,105.642005679327
4379,112.940906411292,33.75,944.0,227.0,5.79,1.0,112.940906411292
4380,117.072283724482,34.14,960.0,180.0,6.0,1.0,117.072283724482
4381,117.655873497142,33.86,877.0,201.0,6.41,1.0,117.655873497142
4382,119.497955600568,33.53,773.0,166.0,6.34,1.0,119.497955600568
4383,118.172947610742,33.07,623.0,140.0,6.34,1.0,118.172947610742
4384,117.784103774802,32.34,435.0,121.0,6.28,1.0,117.784103774802
4385,117.002566952834,31.57,239.0,89.0,6.07,1.0,117.002566952834
4386,116.412649819813,30.47,57.0,39.0,5.59,1.0,116.412649819813
4387,95.67,29.35,0.0,0.0,5.45,1.0,95.67
4388,95.67,28.51,0.0,0.0,5.1,1.0,95.67
4389,95.67,27.72,0.0,0.0,4.83,1.0,95.67
4390,117.92,27.11,0.0,0.0,5.03,1.0,117.92
4391,117.92,26.62,0.0,0.0,5.24,1.0,117.92
4392,117.92,26.12,0.0,0.0,5.52,1.0,117.92
4393,117.92,25.58,0.0,0.0,5.79,1.0,117.92
4394,117.92,25.11,0.0,0.0,6.0,1.0,117.92
4395,117.92,24.66,0.0,0.0,6.21,1.0,117.92
4396,117.92,24.18,0.0,0.0,6.0,1.0,117.92
4397,117.92,24.01,137.0,56.0,6.21,1.0,117.92
4398,102.92,24.63,332.0,95.0,6.62,1.0,102.92
4399,93.17,25.71,529.0,124.0,7.59,1.0,93.17
4400,93.17,27.2,711.0,142.0,7.93,1.0,93.17
4401,104.456909410191,28.48,863.0,151.0,7.86,1.0,104.456909410191
4402,105.006646471114,29.63,963.0,162.0,7.72,1.0,105.006646471114
4403,110.332713604309,30.47,1007.0,171.0,7.72,1.0,110.332713604309
4404,116.937548326322,30.98,1006.0,158.0,7.72,1.0,116.937548326322
4405,115.104940160142,31.1,935.0,154.0,7.66,1.0,115.104940160142
4406,117.800884167414,30.93,803.0,158.0,7.59,1.0,117.800884167414
4407,117.778087406123,30.56,645.0,137.0,7.45,1.0,117.778087406123
4408,117.334406324277,30.05,449.0,120.0,7.24,1.0,117.334406324277
4409,116.813630457383,29.33,253.0,85.0,7.03,1.0,116.813630457383
4410,116.45906844601,28.33,63.0,40.0,6.55,1.0,116.45906844601
4411,95.67,27.23,0.0,0.0,6.34,1.0,95.67
4412,95.67,26.0,0.0,0.0,5.38,1.0,95.67
4413,95.67,25.44,0.0,0.0,5.24,1.0,95.67
4414,117.92,24.96,0.0,0.0,5.31,1.0,117.92
4415,117.92,24.51,0.0,0.0,5.38,1.0,117.92
4416,117.92,24.0,0.0,0.0,5.17,1.0,117.92
4417,117.92,23.52,0.0,0.0,5.24,1.0,117.92
4418,117.92,23.08,0.0,0.0,5.31,1.0,117.92
4419,117.92,22.62,0.0,0.0,5.38,1.0,117.92
4420,117.92,22.17,0.0,0.0,5.45,1.0,117.92
4421,117.92,22.05,141.0,54.0,5.52,1.0,117.92
4422,102.92,22.85,345.0,88.0,5.93,1.0,102.92
4423,93.17,24.22,544.0,118.0,6.55,1.0,93.17
4424,93.17,25.54,727.0,140.0,7.1,1.0,93.17
4425,104.34447304252,27.08,882.0,149.0,7.24,1.0,104.34447304252
4426,104.876811417403,28.55,989.0,154.0,7.1,1.0,104.876811417403
4427,111.631173320185,29.7,1034.0,162.0,7.17,1.0,111.631173320185
4428,116.03990251361,30.49,1022.0,161.0,7.03,1.0,116.03990251361
4429,116.272049943323,30.87,951.0,158.0,6.9,1.0,116.272049943323
4430,118.709269378119,30.89,817.0,162.0,6.62,1.0,118.709269378119
4431,118.116101478653,30.59,657.0,138.0,6.55,1.0,118.116101478653
4432,118.966842467717,29.99,459.0,121.0,6.55,1.0,118.966842467717
4433,121.425383625664,29.17,258.0,85.0,6.41,1.0,121.425383625664
4434,116.173979991081,28.13,63.0,40.0,5.86,1.0,116.173979991081
4435,95.67,27.05,0.0,0.0,4.83,1.0,95.67
4436,95.67,25.94,0.0,0.0,4.41,1.0,95.67
4437,95.67,25.23,0.0,0.0,4.34,1.0,95.67
4438,117.92,24.63,0.0,0.0,4.21,1.0,117.92
4439,117.92,24.07,0.0,0.0,4.21,1.0,117.92
4440,117.92,23.57,0.0,0.0,4.28,1.0,117.92
4441,117.92,23.25,0.0,0.0,4.34,1.0,117.92
4442,117.92,22.9,0.0,0.0,4.41,1.0,117.92
4443,117.92,22.59,0.0,0.0,4.62,1.0,117.92
4444,117.92,22.29,0.0,0.0,4.76,1.0,117.92
4445,117.92,22.23,133.0,55.0,4.97,1.0,117.92
4446,102.92,23.33,330.0,93.0,5.38,1.0,102.92
4447,93.17,24.84,524.0,123.0,6.41,1.0,93.17
4448,93.17,26.28,703.0,146.0,6.97,1.0,93.17
4449,104.277345126651,28.09,859.0,151.0,7.38,1.0,104.277345126651
4450,104.777097408729,29.63,965.0,157.0,7.24,1.0,104.777097408729
4451,111.133893120618,30.81,1014.0,158.0,7.03,1.0,111.133893120618
4452,116.883175934695,31.64,998.0,164.0,6.83,1.0,116.883175934695
4453,116.601429457815,32.08,933.0,155.0,6.62,1.0,116.601429457815
4454,118.396282892254,32.18,800.0,157.0,6.48,1.0,118.396282892254
4455,116.498202182502,31.91,640.0,141.0,6.28,1.0,116.498202182502
4456,116.739272660632,31.38,450.0,118.0,6.0,1.0,116.739272660632
4457,116.842131400871,30.59,249.0,87.0,5.59,1.0,116.842131400871
4458,117.721214258975,29.55,62.0,39.0,4.9,1.0,117.721214258975
4459,95.67,28.5,0.0,0.0,4.0,1.0,95.67
4460,95.67,27.57,0.0,0.0,3.52,1.0,95.67
4461,95.67,26.76,0.0,0.0,3.31,1.0,95.67
4462,117.92,26.0,0.0,0.0,3.17,1.0,117.92
4463,117.92,25.33,0.0,0.0,3.1,1.0,117.92
4464,117.92,24.78,0.0,0.0,3.17,1.0,117.92
4465,117.92,24.35,0.0,0.0,3.31,1.0,117.92
4466,117.92,23.98,0.0,0.0,3.38,1.0,117.92
4467,117.92,23.66,0.0,0.0,3.24,1.0,117.92
4468,117.92,23.33,0.0,0.0,3.03,1.0,117.92
4469,117.92,23.38,104.0,68.0,3.03,1.0,117.92
4470,102.92,24.97,293.0,118.0,2.9,1.0,102.92
4471,93.17,27.0,493.0,141.0,3.52,1.0,93.17
4472,93.17,28.23,670.0,163.0,3.03,1.0,93.17
4473,104.260719091551,29.7,825.0,163.0,3.1,1.0,104.260719091551
4474,104.749689930154,31.03,928.0,170.0,3.1,1.0,104.749689930154
4475,110.391618980946,32.14,970.0,180.0,2.97,1.0,110.391618980946
4476,116.726148603915,32.84,960.0,180.0,2.69,1.0,116.726148603915
4477,117.683382531839,33.14,897.0,168.0,2.28,1.0,117.683382531839
4478,119.398014326852,33.08,773.0,166.0,2.0,1.0,119.398014326852
4479,118.876190810206,32.54,617.0,146.0,1.66,1.0,118.876190810206
4480,120.167936164273,31.66,430.0,124.0,1.1,1.0,120.167936164273
4481,121.691693555271,30.67,234.0,93.0,0.55,1.0,121.691693555271
4482,121.467134300573,29.52,55.0,39.0,0.28,1.0,121.467134300573
4483,95.67,28.29,0.0,0.0,1.1,1.0,95.67
4484,95.67,26.92,0.0,0.0,1.45,1.0,95.67
4485,95.67,26.1,0.0,0.0,1.24,1.0,95.67
4486,117.92,25.35,0.0,0.0,1.24,1.0,117.92
4487,117.92,24.68,0.0,0.0,1.24,1.0,117.92
4488,117.92,24.2,0.0,0.0,1.52,1.0,117.92
4489,117.92,23.95,0.0,0.0,1.72,1.0,117.92
4490,117.92,23.81,0.0,0.0,1.86,1.0,117.92
4491,117.92,23.42,0.0,0.0,1.79,1.0,117.92
4492,117.92,23.01,0.0,0.0,1.72,1.0,117.92
4493,117.92,23.1,83.0,67.0,1.79,1.0,117.92
4494,102.92,25.17,285.0,122.0,1.93,1.0,102.92
4495,93.17,27.37,475.0,159.0,2.41,1.0,93.17
4496,93.17,28.71,666.0,163.0,3.17,1.0,93.17
4497,93.17,30.03,820.0,163.0,3.52,1.0,93.17
4498,93.17,31.06,923.0,171.0,3.31,1.0,93.17
4499,93.17,32.09,976.0,167.0,3.17,1.0,93.17
4500,93.17,32.91,894.0,279.0,3.1,1.0,93.17
4501,93.17,33.11,868.0,209.0,2.76,1.0,93.17
4502,93.17,32.97,728.0,230.0,1.86,1.0,93.17
4503,93.17,32.57,613.0,146.0,0.41,1.0,93.17
4504,93.17,31.48,425.0,127.0,1.31,1.0,93.17
4505,93.17,30.23,234.0,91.0,2.21,1.0,93.17
4506,93.17,28.97,54.0,39.0,2.55,1.0,93.17
4507,93.17,27.55,0.0,0.0,2.97,1.0,93.17
4508,93.17,26.95,0.0,0.0,2.34,1.0,93.17
4509,93.17,26.16,0.0,0.0,2.14,1.0,93.17
4510,117.92,25.52,0.0,0.0,1.52,1.0,117.92
4511,117.92,24.72,0.0,0.0,0.83,1.0,117.92
4512,117.92,24.75,0.0,0.0,0.41,1.0,117.92
4513,117.92,23.64,0.0,0.0,0.9,1.0,117.92
4514,117.92,22.98,0.0,0.0,1.17,1.0,117.92
4515,117.92,22.65,0.0,0.0,1.24,1.0,117.92
4516,117.92,22.38,0.0,0.0,1.31,1.0,117.92
4517,117.92,22.53,102.0,65.0,1.17,1.0,117.92
4518,102.92,24.92,292.0,112.0,0.9,1.0,102.92
4519,93.17,27.04,486.0,141.0,1.03,1.0,93.17
4520,93.17,28.65,663.0,163.0,0.41,1.0,93.17
4521,93.17,29.73,813.0,170.0,0.62,1.0,93.17
4522,93.17,30.52,910.0,187.0,1.17,1.0,93.17
4523,93.17,31.08,901.0,281.0,2.0,1.0,93.17
4524,93.17,31.48,937.0,208.0,2.76,1.0,93.17
4525,93.17,31.18,885.0,175.0,2.97,1.0,93.17
4526,93.17,30.87,763.0,174.0,3.38,1.0,93.17
4527,93.17,30.53,598.0,167.0,3.86,1.0,93.17
4528,93.17,29.44,419.0,134.0,4.48,1.0,93.17
4529,93.17,28.39,227.0,98.0,3.86,1.0,93.17
4530,93.17,27.47,56.0,38.0,3.03,1.0,93.17
4531,93.17,26.44,0.0,0.0,2.34,1.0,93.17
4532,93.17,25.8,0.0,0.0,1.72,1.0,93.17
4533,93.17,25.3,0.0,0.0,1.24,1.0,93.17
4534,117.92,24.75,0.0,0.0,1.1,1.0,117.92
4535,117.92,24.35,0.0,0.0,0.97,1.0,117.92
4536,117.92,23.69,0.0,0.0,0.28,1.0,117.92
4537,117.92,22.42,0.0,0.0,1.86,1.0,117.92
4538,117.92,21.93,0.0,0.0,3.17,1.0,117.92
4539,117.92,21.83,0.0,0.0,3.1,1.0,117.92
4540,117.92,21.71,0.0,0.0,3.03,1.0,117.92
4541,117.92,21.61,64.0,58.0,2.34,1.0,117.92
4542,102.92,22.19,119.0,117.0,2.55,1.0,102.92
4543,93.17,23.31,477.0,152.0,3.24,1.0,93.17
4544,93.17,22.82,651.0,180.0,3.45,1.0,93.17
4545,104.743847619929,23.67,786.0,214.0,3.59,1.0,104.743847619929
4546,105.499561722174,24.46,636.0,448.0,3.45,1.0,105.499561722174
4547,114.292890343885,24.72,788.0,408.0,3.45,1.0,114.292890343885
4548,122.45213209292,24.58,861.0,320.0,3.66,1.0,122.45213209292
4549,120.519580978362,24.59,763.0,346.0,4.0,1.0,120.519580978362
4550,124.427928787689,24.52,611.0,347.0,4.41,1.0,124.427928787689
4551,122.962400772837,24.58,598.0,166.0,4.55,1.0,122.962400772837
4552,123.595257483838,24.12,421.0,130.0,4.41,1.0,123.595257483838
4553,124.901016917859,23.82,128.0,116.0,4.55,1.0,124.901016917859
4554,123.294435610577,23.18,52.0,38.0,4.55,1.0,123.294435610577
4555,95.67,22.55,0.0,0.0,4.28,1.0,95.67
4556,95.67,21.24,0.0,0.0,4.48,1.0,95.67
4557,95.67,20.96,0.0,0.0,4.9,1.0,95.67
4558,117.92,20.67,0.0,0.0,5.31,1.0,117.92
4559,117.92,20.34,0.0,0.0,5.86,1.0,117.92
4560,117.92,19.88,0.0,0.0,6.07,1.0,117.92
4561,117.92,19.37,0.0,0.0,6.14,1.0,117.92
4562,117.92,19.6,0.0,0.0,5.66,1.0,117.92
4563,117.92,20.04,0.0,0.0,5.1,1.0,117.92
4564,117.92,19.99,0.0,0.0,5.03,1.0,117.92
4565,117.92,20.09,52.0,50.0,4.9,1.0,117.92
4566,102.92,20.8,288.0,114.0,4.76,1.0,102.92
4567,93.17,21.83,489.0,136.0,5.24,1.0,93.17
4568,93.17,23.57,672.0,151.0,5.24,1.0,93.17
4569,104.594158458434,24.81,825.0,159.0,5.59,1.0,104.594158458434
4570,105.27399055557,25.68,913.0,186.0,5.59,1.0,105.27399055557
4571,116.367441892529,26.46,920.0,258.0,5.45,1.0,116.367441892529
4572,120.962062261835,26.9,911.0,256.0,4.97,1.0,120.962062261835
4573,120.531051280061,27.26,814.0,292.0,4.62,1.0,120.531051280061
4574,123.698002601803,27.41,676.0,296.0,4.28,1.0,123.698002601803
4575,124.166443445863,27.55,546.0,237.0,3.86,1.0,124.166443445863
4576,124.920369156801,27.41,419.0,137.0,3.38,1.0,124.920369156801
4577,123.928653075047,27.04,235.0,89.0,2.9,1.0,123.928653075047
4578,123.477926485275,26.29,59.0,37.0,2.34,1.0,123.477926485275
4579,95.67,25.06,0.0,0.0,1.72,1.0,95.67
4580,95.67,23.55,0.0,0.0,1.03,1.0,95.67
4581,95.67,23.37,0.0,0.0,0.97,1.0,95.67
4582,117.92,23.05,0.0,0.0,0.83,1.0,117.92
4583,117.92,22.8,0.0,0.0,0.76,1.0,117.92
4584,117.92,22.21,0.0,0.0,0.83,1.0,117.92
4585,117.92,21.49,0.0,0.0,1.03,1.0,117.92
4586,117.92,20.74,0.0,0.0,1.24,1.0,117.92
4587,117.92,20.05,0.0,0.0,1.38,1.0,117.92
4588,117.92,19.76,0.0,0.0,1.66,1.0,117.92
4589,117.92,20.05,102.0,62.0,1.79,1.0,117.92
4590,102.92,22.43,294.0,106.0,1.72,1.0,102.92
4591,93.17,24.54,329.0,250.0,2.21,1.0,93.17
4592,93.17,25.44,669.0,156.0,2.83,1.0,93.17
4593,104.632683667367,26.45,817.0,169.0,3.31,1.0,104.632683667367
4594,105.33075015955,27.19,900.0,212.0,3.59,1.0,105.33075015955
4595,115.634554711274,27.87,975.0,173.0,3.66,1.0,115.634554711274
4596,123.922735917911,28.18,821.0,373.0,3.52,1.0,123.922735917911
4597,123.187882419655,28.23,835.0,266.0,3.45,1.0,123.187882419655
4598,124.813882676662,28.41,703.0,268.0,3.45,1.0,124.813882676662
4599,124.541432742143,28.04,587.0,189.0,3.66,1.0,124.541432742143
4600,125.356380213055,27.46,431.0,122.0,3.66,1.0,125.356380213055
4601,126.089937574626,26.75,238.0,87.0,3.59,1.0,126.089937574626
4602,124.308606847282,25.84,59.0,37.0,3.17,1.0,124.308606847282
4603,95.67,24.87,0.0,0.0,2.48,1.0,95.67
4604,95.67,23.98,0.0,0.0,1.66,1.0,95.67
4605,95.67,22.86,0.0,0.0,1.17,1.0,95.67
4606,117.92,22.51,0.0,0.0,1.03,1.0,117.92
4607,117.92,21.75,0.0,0.0,1.17,1.0,117.92
4608,117.92,21.11,0.0,0.0,1.38,1.0,117.92
4609,117.92,20.74,0.0,0.0,1.52,1.0,117.92
4610,117.92,20.36,0.0,0.0,1.66,1.0,117.92
4611,117.92,20.16,0.0,0.0,1.79,1.0,117.92
4612,117.92,20.05,0.0,0.0,1.93,1.0,117.92
4613,117.92,20.24,103.0,61.0,1.93,1.0,117.92
4614,102.92,21.94,294.0,106.0,1.72,1.0,102.92
4615,93.17,24.25,487.0,139.0,2.0,1.0,93.17
4616,93.17,25.83,678.0,147.0,2.62,1.0,93.17
4617,104.545415077038,27.05,833.0,154.0,2.76,1.0,104.545415077038
4618,105.153994577849,28.0,883.0,242.0,2.97,1.0,105.153994577849
4619,112.200312658478,28.75,939.0,235.0,3.1,1.0,112.200312658478
4620,115.982829352323,29.23,730.0,445.0,3.38,1.0,115.982829352323
4621,115.99417688256,29.51,669.0,421.0,3.59,1.0,115.99417688256
4622,118.734163365103,29.47,559.0,377.0,3.72,1.0,118.734163365103
4623,122.90296513525,29.11,598.0,176.0,3.45,1.0,122.90296513525
4624,119.973125773818,28.49,428.0,126.0,2.97,1.0,119.973125773818
4625,119.850361488359,27.74,235.0,90.0,2.62,1.0,119.850361488359
4626,119.457022714853,26.62,58.0,36.0,2.14,1.0,119.457022714853
4627,95.67,25.23,0.0,0.0,1.59,1.0,95.67
4628,95.67,23.9,0.0,0.0,1.38,1.0,95.67
4629,95.67,23.56,0.0,0.0,0.34,1.0,95.67
4630,117.92,22.75,0.0,0.0,0.62,1.0,117.92
4631,117.92,21.75,0.0,0.0,1.03,1.0,117.92
4632,117.92,21.25,0.0,0.0,1.24,1.0,117.92
4633,117.92,21.12,0.0,0.0,1.52,1.0,117.92
4634,117.92,21.18,0.0,0.0,1.72,1.0,117.92
4635,117.92,21.24,0.0,0.0,1.86,1.0,117.92
4636,117.92,21.11,0.0,0.0,2.07,1.0,117.92
4637,117.92,21.15,53.0,51.0,2.14,1.0,117.92
4638,102.92,22.31,289.0,109.0,2.14,1.0,102.92
4639,93.17,23.92,491.0,132.0,2.62,1.0,93.17
4640,93.17,24.92,680.0,144.0,3.72,1.0,93.17
4641,104.279904206591,25.83,818.0,169.0,4.07,1.0,104.279904206591
4642,104.778579486976,26.69,936.0,158.0,4.0,1.0,104.778579486976
4643,110.280771643021,27.66,898.0,296.0,4.28,1.0,110.280771643021
4644,113.177933730186,28.31,385.0,375.0,4.83,1.0,113.177933730186
4645,113.717012918502,28.22,539.0,439.0,5.24,1.0,113.717012918502
4646,117.287514413344,27.94,475.0,383.0,5.52,1.0,117.287514413344
4647,117.509911529835,27.48,551.0,233.0,5.72,1.0,117.509911529835
4648,117.228795683611,26.69,427.0,126.0,5.79,1.0,117.228795683611
4649,116.930803094171,25.96,245.0,83.0,5.72,1.0,116.930803094171
4650,116.604482937146,25.07,57.0,36.0,5.03,1.0,116.604482937146
4651,95.67,24.17,0.0,0.0,3.93,1.0,95.67
4652,95.67,23.69,0.0,0.0,3.52,1.0,95.67
4653,95.67,23.0,0.0,0.0,3.45,1.0,95.67
4654,117.92,22.43,0.0,0.0,3.59,1.0,117.92
4655,117.92,21.93,0.0,0.0,3.72,1.0,117.92
4656,117.92,21.54,0.0,0.0,3.66,1.0,117.92
4657,117.92,21.22,0.0,0.0,3.59,1.0,117.92
4658,117.92,20.93,0.0,0.0,3.52,1.0,117.92
4659,117.92,20.7,0.0,0.0,3.52,1.0,117.92
4660,117.92,20.54,0.0,0.0,3.66,1.0,117.92
4661,117.92,20.68,110.0,55.0,3.79,1.0,117.92
4662,102.92,22.09,309.0,95.0,3.93,1.0,102.92
4663,93.17,24.11,504.0,125.0,4.69,1.0,93.17
4664,93.17,25.65,690.0,141.0,6.83,1.0,93.17
4665,93.17,26.69,844.0,151.0,7.79,1.0,93.17
4666,93.17,27.56,951.0,157.0,8.41,1.0,93.17
4667,93.17,28.11,996.0,164.0,8.69,1.0,93.17
4668,93.17,28.48,992.0,158.0,8.76,1.0,93.17
4669,93.17,28.64,918.0,161.0,8.76,1.0,93.17
4670,93.17,28.53,792.0,158.0,8.48,1.0,93.17
4671,93.17,28.26,638.0,134.0,8.14,1.0,93.17
4672,93.17,27.83,439.0,120.0,7.72,1.0,93.17
4673,93.17,27.29,240.0,87.0,7.31,1.0,93.17
4674,93.17,26.53,59.0,36.0,6.48,1.0,93.17
4675,93.17,25.66,0.0,0.0,6.14,1.0,93.17
4676,93.17,24.93,0.0,0.0,5.93,1.0,93.17
4677,93.17,24.56,0.0,0.0,5.93,1.0,93.17
4678,117.92,24.27,0.0,0.0,5.79,1.0,117.92
4679,117.92,24.03,0.0,0.0,5.79,1.0,117.92
4680,117.92,23.77,0.0,0.0,5.66,1.0,117.92
4681,117.92,23.48,0.0,0.0,5.38,1.0,117.92
4682,117.92,23.22,0.0,0.0,5.24,1.0,117.92
4683,117.92,22.91,0.0,0.0,5.31,1.0,117.92
4684,117.92,22.47,0.0,0.0,5.24,1.0,117.92
4685,117.92,22.3,111.0,53.0,5.31,1.0,117.92
4686,102.92,23.24,307.0,93.0,5.31,1.0,102.92
4687,93.17,24.72,500.0,125.0,6.14,1.0,93.17
4688,93.17,26.2,683.0,146.0,6.34,1.0,93.17
4689,93.17,27.73,840.0,152.0,7.03,1.0,93.17
4690,93.17,28.91,946.0,157.0,6.9,1.0,93.17
4691,93.17,29.89,997.0,159.0,6.62,1.0,93.17
4692,93.17,30.63,988.0,159.0,6.41,1.0,93.17
4693,93.17,31.05,919.0,156.0,6.28,1.0,93.17
4694,93.17,31.17,792.0,154.0,6.14,1.0,93.17
4695,93.17,30.97,631.0,137.0,6.07,1.0,93.17
4696,93.17,30.46,437.0,121.0,5.93,1.0,93.17
4697,93.17,29.78,239.0,86.0,5.52,1.0,93.17
4698,93.17,28.92,58.0,34.0,4.83,1.0,93.17
4699,93.17,27.93,0.0,0.0,3.72,1.0,93.17
4700,93.17,26.84,0.0,0.0,3.17,1.0,93.17
4701,93.17,25.97,0.0,0.0,3.03,1.0,93.17
4702,117.92,25.23,0.0,0.0,3.24,1.0,117.92
4703,117.92,24.67,0.0,0.0,3.45,1.0,117.92
4704,117.92,24.25,0.0,0.0,3.66,1.0,117.92
4705,117.92,23.91,0.0,0.0,3.72,1.0,117.92
4706,117.92,23.55,0.0,0.0,3.66,1.0,117.92
4707,117.92,23.27,0.0,0.0,3.66,1.0,117.92
4708,117.92,23.03,0.0,0.0,3.72,1.0,117.92
4709,117.92,23.05,101.0,56.0,3.66,1.0,117.92
4710,102.92,24.65,294.0,98.0,3.38,1.0,102.92
4711,93.17,27.25,490.0,129.0,3.66,1.0,93.17
4712,93.17,29.18,670.0,150.0,4.34,1.0,93.17
4713,104.74444985788,30.87,825.0,158.0,4.76,1.0,104.74444985788
4714,105.506393487393,32.34,935.0,158.0,4.9,1.0,105.506393487393
4715,116.704199634175,33.52,970.0,180.0,4.97,1.0,116.704199634175
4716,122.555420298289,34.28,972.0,166.0,5.03,1.0,122.555420298289
4717,121.072504503027,34.68,899.0,168.0,5.1,1.0,121.072504503027
4718,122.670017959261,34.8,779.0,160.0,5.17,1.0,122.670017959261
4719,123.256987535493,34.57,623.0,139.0,5.24,1.0,123.256987535493
4720,125.440786123302,34.01,428.0,123.0,5.24,1.0,125.440786123302
4721,125.731418600299,33.12,233.0,88.0,5.1,1.0,125.731418600299
4722,125.807751909632,32.07,54.0,35.0,4.69,1.0,125.807751909632
4723,95.67,30.9,0.0,0.0,4.07,1.0,95.67
4724,95.67,30.03,0.0,0.0,3.24,1.0,95.67
4725,95.67,28.96,0.0,0.0,3.1,1.0,95.67
4726,117.92,27.94,0.0,0.0,3.1,1.0,117.92
4727,117.92,27.04,0.0,0.0,3.31,1.0,117.92
4728,117.92,26.3,0.0,0.0,3.52,1.0,117.92
4729,117.92,25.81,0.0,0.0,3.72,1.0,117.92
4730,117.92,25.42,0.0,0.0,3.79,1.0,117.92
4731,117.92,25.09,0.0,0.0,3.86,1.0,117.92
4732,117.92,24.78,0.0,0.0,3.93,1.0,117.92
4733,117.92,24.75,90.0,59.0,3.93,1.0,117.92
4734,102.92,26.22,285.0,104.0,3.79,1.0,102.92
4735,93.17,28.69,481.0,134.0,4.28,1.0,93.17
4736,93.17,30.48,666.0,150.0,5.1,1.0,93.17
4737,104.593316440008,32.02,821.0,157.0,5.93,1.0,104.593316440008
4738,105.270566101612,33.14,922.0,169.0,6.41,1.0,105.270566101612
4739,113.929426980916,33.85,972.0,172.0,6.34,1.0,113.929426980916
4740,123.606005624433,34.05,963.0,171.0,6.21,1.0,123.606005624433
4741,120.991347591151,34.26,891.0,175.0,6.21,1.0,120.991347591151
4742,124.201538504401,33.93,776.0,160.0,6.14,1.0,124.201538504401
4743,126.802554341109,33.47,610.0,149.0,6.07,1.0,126.802554341109
4744,123.581942329298,32.82,423.0,126.0,5.86,1.0,123.581942329298
4745,123.639895157545,32.07,226.0,92.0,5.59,1.0,123.639895157545
4746,121.10237997176,31.12,53.0,35.0,5.03,1.0,121.10237997176
4747,95.67,30.17,0.0,0.0,4.62,1.0,95.67
4748,95.67,29.15,0.0,0.0,3.86,1.0,95.67
4749,95.67,28.5,0.0,0.0,3.59,1.0,95.67
4750,117.92,27.72,0.0,0.0,3.45,1.0,117.92
4751,117.92,26.91,0.0,0.0,3.59,1.0,117.92
4752,117.92,26.25,0.0,0.0,3.72,1.0,117.92
4753,117.92,25.78,0.0,0.0,4.0,1.0,117.92
4754,117.92,25.42,0.0,0.0,4.14,1.0,117.92
4755,117.92,25.05,0.0,0.0,4.14,1.0,117.92
4756,117.92,24.66,0.0,0.0,4.14,1.0,117.92
4757,117.92,24.47,88.0,59.0,4.14,1.0,117.92
4758,102.92,25.44,283.0,105.0,4.21,1.0,102.92
4759,93.17,27.04,483.0,134.0,4.9,1.0,93.17
4760,93.17,28.72,668.0,149.0,5.79,1.0,93.17
4761,104.48033265748,29.77,820.0,162.0,6.55,1.0,104.48033265748
4762,105.094536551368,30.45,931.0,164.0,6.97,1.0,105.094536551368
4763,112.572259265763,30.88,976.0,171.0,7.03,1.0,112.572259265763
4764,121.241183651878,31.14,962.0,179.0,7.24,1.0,121.241183651878
4765,119.322617255145,31.16,894.0,174.0,7.52,1.0,119.322617255145
4766,122.000039850194,30.93,779.0,159.0,7.66,1.0,122.000039850194
4767,121.028101914119,30.43,620.0,142.0,7.72,1.0,121.028101914119
4768,120.736187444212,29.64,422.0,128.0,7.52,1.0,120.736187444212
4769,119.805048043942,28.61,227.0,90.0,7.17,1.0,119.805048043942
4770,117.627613777095,27.4,53.0,33.0,6.62,1.0,117.627613777095
4771,95.67,26.26,0.0,0.0,6.0,1.0,95.67
4772,95.67,25.43,0.0,0.0,6.28,1.0,95.67
4773,95.67,24.91,0.0,0.0,6.14,1.0,95.67
4774,117.92,24.38,0.0,0.0,5.93,1.0,117.92
4775,117.92,23.83,0.0,0.0,5.59,1.0,117.92
4776,117.92,23.31,0.0,0.0,5.59,1.0,117.92
4777,117.92,22.88,0.0,0.0,5.59,1.0,117.92
4778,117.92,22.52,0.0,0.0,5.59,1.0,117.92
4779,117.92,22.16,0.0,0.0,5.72,1.0,117.92
4780,117.92,21.89,0.0,0.0,5.79,1.0,117.92
4781,117.92,21.79,91.0,58.0,5.93,1.0,117.92
4782,102.92,22.35,287.0,103.0,6.14,1.0,102.92
4783,93.17,23.43,492.0,129.0,7.17,1.0,93.17
4784,93.17,24.52,674.0,153.0,7.52,1.0,93.17
