tilt_angle;azimuth_angle;weighted_energy_mismatch_kWh;total_energy_production_kWh
20.00;147.59;97245.70;252934.92
20.00;147.55;97246.27;252957.95
20.00;147.54;97246.39;252962.56
20.00;147.52;97246.73;252976.06
20.00;147.52;97246.74;252976.45
20.00;147.40;97248.37;253041.80
20.00;147.38;97248.59;253050.55
20.00;147.32;97249.41;253083.64
20.00;147.31;97249.44;253084.70
20.00;147.31;97249.46;253085.42
20.00;147.31;97249.55;253089.34
20.00;147.27;97250.01;253107.54
20.00;147.23;97250.59;253131.01
20.00;147.20;97250.95;253145.75
20.00;147.20;97250.97;253146.42
20.00;147.20;97251.02;253148.31
20.00;147.19;97251.10;253151.48
20.00;147.17;97251.33;253161.00
20.00;147.16;97251.45;253165.81
20.00;147.15;97251.63;253172.83
20.00;147.14;97251.74;253177.26
20.00;147.11;97252.15;253194.07
20.00;147.10;97252.33;253201.30
20.00;147.09;97252.42;253204.94
20.00;147.08;97252.60;253212.07
20.00;147.07;97252.69;253215.71
20.00;147.07;97252.73;253217.48
20.00;146.99;97253.71;253257.21
20.00;146.98;97253.81;253261.42
20.00;146.97;97253.93;253266.05
20.00;146.97;97253.99;253268.56
20.00;146.96;97254.09;253272.48
20.00;146.94;97254.35;253283.11
20.00;146.93;97254.50;253289.22
20.00;146.92;97254.57;253291.95
20.00;146.92;97254.68;253296.41
20.00;146.90;97254.83;253302.46
20.00;146.90;97254.84;253303.24
20.00;146.89;97255.07;253312.21
20.00;146.87;97255.27;253320.44
20.00;146.87;97255.30;253321.89
20.00;146.86;97255.35;253323.83
20.00;146.86;97255.44;253327.34
20.00;146.83;97255.73;253339.11
20.00;146.83;97255.80;253342.03
20.00;146.82;97255.86;253344.25
20.00;146.82;97255.96;253348.40
20.00;146.81;97256.05;253351.78
20.00;146.79;97256.29;253361.33
20.00;146.78;97256.41;253366.03
20.00;146.76;97256.76;253380.03
20.00;146.75;97256.91;253385.95
20.00;146.72;97257.28;253400.58
20.00;146.68;97257.77;253419.65
20.00;146.66;97258.05;253430.62
20.00;146.64;97258.30;253440.45
20.00;146.64;97258.31;253440.81
20.00;146.63;97258.49;253447.83
20.00;146.63;97258.52;253448.95
20.00;146.61;97258.79;253459.33
20.00;146.60;97258.80;253459.66
20.00;146.60;97258.80;253459.85
20.00;146.60;97258.88;253462.85
20.00;146.58;97259.06;253469.98
20.00;146.56;97259.42;253483.71
20.00;146.55;97259.48;253486.19
20.00;146.55;97259.59;253490.38
20.00;146.54;97259.62;253491.47
20.00;146.53;97259.79;253498.35
20.00;146.47;97260.65;253531.74
20.00;146.44;97260.99;253544.94
20.00;146.42;97261.28;253556.09
20.00;146.41;97261.39;253560.41
20.00;146.41;97261.42;253561.52
20.00;146.41;97261.44;253562.57
20.00;146.39;97261.66;253571.18
20.00;146.38;97261.86;253578.71
20.00;146.36;97262.05;253586.09
20.00;146.35;97262.24;253592.95
20.00;146.34;97262.39;253598.46
20.00;146.32;97262.61;253606.75
20.00;146.30;97262.97;253619.94
20.00;146.29;97263.12;253625.55
20.00;146.27;97263.34;253633.38
20.00;146.27;97263.40;253635.59
20.00;146.26;97263.53;253640.65
20.00;146.24;97263.77;253649.57
20.00;146.23;97263.93;253655.43
20.00;146.23;97263.96;253656.53
20.00;146.19;97264.50;253675.38
20.00;146.19;97264.52;253676.10
20.00;146.18;97264.69;253682.36
20.00;146.17;97264.80;253685.99
20.00;146.17;97264.80;253686.13
20.00;146.16;97264.88;253688.96
20.00;146.15;97265.01;253693.59
20.00;146.15;97265.03;253694.02
20.00;146.13;97265.30;253703.50
20.00;146.13;97265.38;253706.14
20.00;146.11;97265.67;253716.39
20.00;146.10;97265.76;253719.33
20.00;146.10;97265.81;253721.02
20.00;146.08;97266.15;253732.64
20.00;146.06;97266.47;253743.89
20.00;146.04;97266.71;253752.19
20.00;146.02;97266.99;253761.97
20.00;146.02;97267.04;253763.53
20.00;146.00;97267.32;253773.11
20.00;145.99;97267.38;253775.41
20.00;145.99;97267.49;253779.17
20.00;145.96;97267.93;253793.77
20.00;145.95;97268.05;253797.64
20.00;145.94;97268.28;253805.19
20.00;145.93;97268.35;253807.58
20.00;145.93;97268.43;253810.11
20.00;145.92;97268.51;253813.01
20.00;145.91;97268.63;253816.92
20.00;145.91;97268.72;253819.82
20.00;145.88;97269.21;253835.98
20.00;145.87;97269.27;253837.92
20.00;145.87;97269.36;253841.08
20.00;145.82;97270.01;253862.68
20.00;145.82;97270.14;253866.97
20.00;145.80;97270.43;253876.61
20.00;145.76;97270.98;253894.80
20.00;145.75;97271.14;253899.99
20.00;145.72;97271.56;253913.78
20.00;145.71;97271.80;253921.78
20.00;145.71;97271.82;253922.46
20.00;145.68;97272.17;253934.32
20.00;145.64;97272.83;253955.89
20.00;145.64;97272.89;253957.95
20.00;145.63;97273.03;253962.34
20.00;145.62;97273.10;253964.64
20.00;145.62;97273.11;253964.93
20.00;145.58;97273.74;253985.51
20.00;145.58;97273.83;253988.13
20.00;145.56;97274.04;253995.16
20.00;145.56;97274.06;253995.89
20.00;145.48;97275.31;254036.27
20.00;145.47;97275.51;254042.87
20.00;145.43;97276.10;254061.71
20.00;145.42;97276.21;254065.11
20.00;145.42;97276.34;254069.41
20.00;145.41;97276.40;254071.22
20.00;145.39;97276.69;254080.48
20.00;145.38;97276.89;254086.69
20.00;145.35;97277.45;254104.03
20.00;145.33;97277.79;254114.45
20.00;145.30;97278.27;254129.37
20.00;145.29;97278.37;254132.22
20.00;145.28;97278.46;254134.84
20.00;145.26;97278.79;254144.90
20.00;145.26;97278.80;254145.11
20.00;145.25;97278.99;254150.83
20.00;145.25;97279.00;254151.08
20.00;145.22;97279.53;254166.84
20.00;145.17;97280.46;254194.72
20.00;145.15;97280.71;254202.26
20.00;145.14;97280.80;254204.91
20.00;145.14;97280.87;254206.98
20.00;145.12;97281.25;254218.36
20.00;145.11;97281.30;254219.84
20.00;145.11;97281.34;254220.86
20.00;145.10;97281.50;254225.70
20.00;145.10;97281.63;254229.46
20.00;145.04;97282.49;254255.06
20.00;145.04;97282.52;254256.12
20.00;145.03;97282.68;254260.86
20.00;145.01;97283.02;254270.94
20.00;145.00;97283.19;254275.88
20.00;144.96;97283.84;254295.30
20.00;144.94;97284.24;254307.09
20.00;144.93;97284.33;254309.94
20.00;144.92;97284.53;254315.81
20.00;144.90;97284.92;254327.35
20.00;144.89;97285.04;254330.98
20.00;144.89;97285.12;254333.41
20.00;144.85;97285.67;254349.48
20.00;144.84;97285.98;254358.54
20.00;144.80;97286.50;254373.81
20.00;144.80;97286.60;254376.53
20.00;144.78;97286.89;254385.10
20.00;144.78;97286.99;254387.97
20.00;144.76;97287.17;254393.36
20.00;144.74;97287.52;254403.45
20.00;144.74;97287.60;254405.81
20.00;144.72;97288.00;254417.59
20.00;144.71;97288.08;254419.91
20.00;144.68;97288.54;254433.41
20.00;144.68;97288.61;254435.44
20.00;144.68;97288.67;254437.12
20.00;144.66;97289.01;254446.95
20.00;144.65;97289.11;254449.96
20.00;144.64;97289.34;254456.54
20.00;144.60;97289.95;254473.86
20.00;144.60;97290.01;254475.62
20.00;144.59;97290.06;254476.90
20.00;144.58;97290.22;254481.61
20.00;144.58;97290.29;254483.60
20.00;144.54;97290.94;254502.27
20.00;144.52;97291.33;254513.41
20.00;144.50;97291.66;254522.59
20.00;144.45;97292.52;254547.45
20.00;144.44;97292.76;254554.23
20.00;144.43;97292.85;254556.76
20.00;144.40;97293.45;254573.92
20.00;144.35;97294.19;254595.10
20.00;144.34;97294.33;254599.14
20.00;144.34;97294.46;254602.98
20.00;144.33;97294.58;254606.43
20.00;144.32;97294.79;254612.37
20.00;144.31;97294.84;254613.88
20.00;144.16;97297.48;254689.13
20.00;144.15;97297.56;254691.14
20.00;144.15;97297.57;254691.66
20.00;144.14;97297.73;254696.02
20.00;144.13;97297.93;254701.50
20.00;144.13;97298.00;254703.41
20.00;144.07;97299.09;254732.52
20.00;144.05;97299.35;254739.70
20.00;144.04;97299.54;254744.49
20.00;144.04;97299.66;254747.68
20.00;144.03;97299.78;254750.85
20.00;144.02;97299.91;254754.12
20.00;144.01;97300.12;254759.69
20.00;143.97;97300.87;254779.37
20.00;143.93;97301.65;254799.83
20.00;143.87;97302.80;254828.80
20.00;143.87;97302.82;254829.51
20.00;143.82;97303.69;254851.36
20.00;143.81;97303.82;254854.55
20.00;143.79;97304.18;254863.49
20.00;143.78;97304.46;254870.49
20.00;143.75;97305.00;254884.15
20.00;143.75;97305.05;254885.32
20.00;143.74;97305.29;254891.35
20.00;143.74;97305.30;254891.59
20.00;143.73;97305.45;254895.35
20.00;143.73;97305.48;254896.09
20.00;143.72;97305.59;254898.84
20.00;143.72;97305.65;254900.19
20.00;143.71;97305.78;254903.38
20.00;143.71;97305.86;254905.31
20.00;143.68;97306.36;254917.49
20.00;143.68;97306.36;254917.61
20.00;143.67;97306.56;254922.34
20.00;143.66;97306.81;254928.55
20.00;143.64;97307.09;254935.11
20.00;143.64;97307.15;254936.61
20.00;143.64;97307.18;254937.27
20.00;143.63;97307.38;254942.34
20.00;143.62;97307.48;254944.75
20.00;143.62;97307.65;254948.75
20.00;143.59;97308.14;254960.58
20.00;143.52;97309.49;254993.13
20.00;143.52;97309.50;254993.25
20.00;143.52;97309.59;254995.60
20.00;143.49;97310.02;255005.74
20.00;143.49;97310.09;255007.45
20.00;143.42;97311.51;255041.16
20.00;143.37;97312.47;255063.89
20.00;143.37;97312.53;255065.37
20.00;143.34;97313.18;255080.56
20.00;143.33;97313.28;255082.88
20.00;143.29;97314.07;255100.96
20.00;143.25;97314.94;255120.45
20.00;143.24;97315.10;255124.03
20.00;143.18;97316.47;255154.69
20.00;143.17;97316.62;255158.15
20.00;143.14;97317.16;255170.24
20.00;143.14;97317.29;255173.13
20.00;143.07;97318.61;255202.53
20.00;143.04;97319.27;255217.36
20.00;143.04;97319.33;255218.76
20.00;143.03;97319.63;255225.51
20.00;142.99;97320.28;255240.10
20.00;142.99;97320.29;255240.18
20.00;142.99;97320.29;255240.26
20.00;142.98;97320.53;255245.72
20.00;142.94;97321.34;255263.72
20.00;142.92;97321.85;255275.32
20.00;142.90;97322.14;255281.72
20.00;142.88;97322.57;255291.45
20.00;142.88;97322.73;255294.91
20.00;142.82;97323.76;255318.16
20.00;142.81;97323.99;255323.20
20.00;142.81;97324.06;255324.82
20.00;142.79;97324.50;255334.70
20.00;142.79;97324.54;255335.55
20.00;142.77;97324.85;255342.59
20.00;142.77;97324.91;255343.87
20.00;142.74;97325.54;255358.09
20.00;142.67;97326.87;255387.95
20.00;142.67;97326.91;255388.90
20.00;142.62;97327.86;255410.28
20.00;142.62;97327.89;255410.83
20.00;142.62;97327.96;255412.47
20.00;142.59;97328.48;255424.09
20.00;142.58;97328.74;255429.93
20.00;142.56;97329.28;255441.84
20.00;142.55;97329.30;255442.29
20.00;142.54;97329.59;255448.77
20.00;142.53;97329.89;255455.42
20.00;142.52;97329.95;255456.74
20.00;142.49;97330.55;255470.06
20.00;142.48;97330.85;255476.92
20.00;142.46;97331.16;255483.68
20.00;142.45;97331.34;255487.74
20.00;142.41;97332.33;255509.74
20.00;142.41;97332.34;255510.07
20.00;142.39;97332.65;255516.84
20.00;142.37;97333.14;255527.88
20.00;142.35;97333.53;255536.44
20.00;142.32;97333.99;255546.84
20.00;142.32;97334.18;255550.94
20.00;142.29;97334.63;255561.06
20.00;142.29;97334.66;255561.69
20.00;142.28;97334.93;255567.84
20.00;142.26;97335.20;255573.84
20.00;142.26;97335.38;255577.77
20.00;142.26;97335.39;255578.05
20.00;142.23;97335.94;255590.20
20.00;142.22;97336.20;255596.08
20.00;142.20;97336.61;255605.11
20.00;142.19;97336.79;255608.87
20.00;142.17;97337.17;255617.34
20.00;142.16;97337.35;255621.19
20.00;142.12;97338.09;255637.25
20.00;142.12;97338.16;255638.95
20.00;142.11;97338.45;255645.24
20.00;142.10;97338.61;255648.61
20.00;142.08;97338.89;255654.88
20.00;142.08;97339.01;255657.35
20.00;142.07;97339.16;255660.68
20.00;142.04;97339.84;255675.33
20.00;142.04;97339.86;255675.80
20.00;142.03;97339.95;255677.69
20.00;142.03;97340.04;255679.62
20.00;142.02;97340.32;255685.66
20.00;142.01;97340.45;255688.51
20.00;141.98;97341.15;255703.28
20.00;141.98;97341.16;255703.44
20.00;141.97;97341.39;255708.24
20.00;141.96;97341.53;255711.25
20.00;141.94;97341.83;255717.48
20.00;141.94;97341.99;255720.90
20.00;141.93;97342.15;255724.37
20.00;141.92;97342.34;255728.29
20.00;141.89;97342.89;255739.87
20.00;141.89;97342.99;255741.89
20.00;141.86;97343.59;255754.51
20.00;141.80;97344.84;255780.92
20.00;141.79;97345.02;255784.59
20.00;141.78;97345.26;255789.66
20.00;141.76;97345.73;255799.68
20.00;141.72;97346.54;255816.58
20.00;141.71;97346.69;255819.88
20.00;141.71;97346.84;255823.05
20.00;141.70;97346.90;255824.32
20.00;141.70;97347.07;255827.76
20.00;141.68;97347.31;255832.94
20.00;141.67;97347.54;255837.83
20.00;141.67;97347.55;255838.00
20.00;141.67;97347.71;255841.30
20.00;141.66;97347.76;255842.29
20.00;141.65;97348.03;255848.09
20.00;141.64;97348.20;255851.72
20.00;141.64;97348.26;255852.88
20.00;141.60;97349.18;255872.22
20.00;141.58;97349.45;255878.06
20.00;141.58;97349.48;255878.63
20.00;141.58;97349.58;255880.68
20.00;141.55;97350.16;255892.87
20.00;141.50;97351.19;255914.67
20.00;141.50;97351.24;255915.77
20.00;141.49;97351.30;255916.92
20.00;141.49;97351.45;255920.26
20.00;141.47;97351.70;255925.51
20.00;141.47;97351.90;255929.62
20.00;141.45;97352.27;255937.41
20.00;141.42;97352.78;255948.29
20.00;141.39;97353.49;255963.28
20.00;141.38;97353.73;255968.21
20.00;141.37;97353.87;255971.35
20.00;141.33;97354.71;255989.06
20.00;141.29;97355.45;256004.58
20.00;141.29;97355.46;256004.77
20.00;141.29;97355.48;256005.35
20.00;141.27;97355.91;256014.28
20.00;141.26;97356.12;256018.70
20.00;141.25;97356.24;256021.38
20.00;141.25;97356.34;256023.29
20.00;141.21;97357.21;256041.51
20.00;141.20;97357.34;256044.09
20.00;141.20;97357.38;256044.88
20.00;141.20;97357.41;256045.63
20.00;141.19;97357.63;256050.21
20.00;141.16;97358.14;256060.76
20.00;141.15;97358.47;256067.60
20.00;141.14;97358.59;256070.05
20.00;141.14;97358.60;256070.21
20.00;141.11;97359.18;256082.33
20.00;141.10;97359.48;256088.45
20.00;141.08;97359.82;256095.64
20.00;141.08;97359.85;256096.15
20.00;141.07;97360.02;256099.78
20.00;141.05;97360.46;256108.81
20.00;141.04;97360.66;256113.01
20.00;141.04;97360.69;256113.53
20.00;141.01;97361.37;256127.72
20.00;141.00;97361.59;256132.40
20.00;141.00;97361.64;256133.37
20.00;140.99;97361.74;256135.52
20.00;140.97;97362.21;256145.10
20.00;140.94;97362.88;256159.06
20.00;140.91;97363.35;256168.78
20.00;140.91;97363.36;256169.07
20.00;140.91;97363.36;256169.12
20.00;140.91;97363.47;256171.37
20.00;140.88;97363.97;256181.76
20.00;140.87;97364.35;256189.64
20.00;140.84;97364.87;256200.28
20.00;140.78;97366.07;256224.64
20.00;140.75;97366.80;256239.43
20.00;140.70;97367.84;256260.71
20.00;140.69;97367.99;256263.83
20.00;140.66;97368.66;256277.34
20.00;140.65;97368.81;256280.42
20.00;140.63;97369.29;256290.11
20.00;140.61;97369.70;256298.49
20.00;140.58;97370.27;256310.06
20.00;140.57;97370.54;256315.58
20.00;140.56;97370.84;256321.47
20.00;140.53;97371.31;256331.03
20.00;140.52;97371.64;256337.75
20.00;140.51;97371.77;256340.51
20.00;140.51;97371.89;256342.82
20.00;140.47;97372.57;256356.71
20.00;140.46;97372.80;256361.13
20.00;140.42;97373.75;256379.97
20.00;140.41;97373.92;256383.41
20.00;140.40;97374.09;256386.91
20.00;140.40;97374.12;256387.48
20.00;140.39;97374.35;256392.07
20.00;140.39;97374.36;256392.26
20.00;140.38;97374.51;256395.13
20.00;140.37;97374.76;256400.20
20.00;140.35;97375.06;256406.17
20.00;140.35;97375.13;256407.39
20.00;140.34;97375.34;256411.61
20.00;140.33;97375.66;256418.07
20.00;140.31;97376.02;256425.02
20.00;140.31;97376.04;256425.42
20.00;140.31;97376.11;256426.84
20.00;140.30;97376.17;256427.95
20.00;140.30;97376.28;256430.24
20.00;140.22;97377.88;256461.44
20.00;140.21;97378.16;256466.87
20.00;140.19;97378.60;256475.55
20.00;140.19;97378.67;256476.88
20.00;140.16;97379.13;256485.97
20.00;140.16;97379.27;256488.71
20.00;140.16;97379.29;256489.13
20.00;140.15;97379.38;256490.74
20.00;140.15;97379.39;256491.00
20.00;140.14;97379.60;256495.06
20.00;140.14;97379.66;256496.23
20.00;140.12;97380.10;256504.90
20.00;140.08;97380.81;256518.84
20.00;140.07;97381.13;256525.00
20.00;140.06;97381.40;256530.43
20.00;140.03;97381.97;256541.57
20.00;140.02;97382.18;256545.57
20.00;140.01;97382.33;256548.49
20.00;140.01;97382.39;256549.70
20.00;140.00;97382.65;256554.81
20.00;140.00;97382.69;256555.68
20.00;139.99;97382.85;256558.80
20.00;139.99;97382.90;256559.70
20.00;139.97;97383.30;256567.55
20.00;139.95;97383.64;256574.12
20.00;139.95;97383.73;256576.05
20.00;139.93;97384.20;256585.06
20.00;139.92;97384.32;256587.26
20.00;139.92;97384.36;256588.15
20.00;139.91;97384.50;256590.67
20.00;139.88;97385.27;256605.47
20.00;139.86;97385.51;256610.03
20.00;139.85;97385.77;256614.96
20.00;139.83;97386.24;256623.78
20.00;139.81;97386.76;256633.75
20.00;139.79;97387.03;256638.77
20.00;139.79;97387.13;256640.57
20.00;139.77;97387.46;256646.82
20.00;139.77;97387.52;256648.03
20.00;139.77;97387.68;256650.87
20.00;139.76;97387.86;256654.36
20.00;139.75;97387.91;256655.32
20.00;139.75;97387.96;256656.17
20.00;139.75;97388.06;256658.07
20.00;139.74;97388.19;256660.51
20.00;139.73;97388.36;256663.75
20.00;139.66;97389.88;256692.24
20.00;139.66;97389.94;256693.32
20.00;139.62;97390.91;256711.42
20.00;139.61;97390.97;256712.60
20.00;139.61;97391.05;256714.04
20.00;139.60;97391.32;256719.13
20.00;139.58;97391.64;256725.20
20.00;139.56;97392.20;256735.56
20.00;139.54;97392.51;256741.37
20.00;139.54;97392.53;256741.79
20.00;139.53;97392.73;256745.51
20.00;139.52;97393.01;256750.80
20.00;139.52;97393.04;256751.47
20.00;139.50;97393.50;256760.03
20.00;139.50;97393.54;256760.86
20.00;139.44;97394.81;256784.54
20.00;139.43;97395.01;256788.29
20.00;139.42;97395.10;256790.11
20.00;139.41;97395.34;256794.49
20.00;139.38;97395.93;256805.63
20.00;139.38;97396.10;256808.90
20.00;139.34;97396.92;256824.24
20.00;139.33;97397.06;256826.81
20.00;139.33;97397.08;256827.20
20.00;139.33;97397.10;256827.52
20.00;139.33;97397.20;256829.40
20.00;139.26;97398.58;256855.41
20.00;139.25;97398.75;256858.61
20.00;139.25;97398.81;256859.68
20.00;139.24;97398.98;256862.81
20.00;139.19;97400.00;256882.12
20.00;139.18;97400.30;256887.61
20.00;139.12;97401.49;256910.14
20.00;139.12;97401.65;256913.05
20.00;139.10;97401.99;256919.49
20.00;139.09;97402.18;256923.09
20.00;139.06;97402.87;256936.00
20.00;139.03;97403.54;256948.66
20.00;139.02;97403.76;256952.66
20.00;139.01;97404.00;256957.32
20.00;138.95;97405.21;256979.59
20.00;138.95;97405.24;256980.07
20.00;138.94;97405.37;256982.56
20.00;138.92;97405.94;256993.07
20.00;138.91;97406.00;256994.09
20.00;138.91;97406.06;256995.26
20.00;138.89;97406.49;257003.32
20.00;138.88;97406.61;257005.39
20.00;138.88;97406.65;257006.23
20.00;138.86;97407.05;257013.67
20.00;138.84;97407.62;257024.15
20.00;138.83;97407.75;257026.58
20.00;138.83;97407.78;257027.14
20.00;138.80;97408.42;257038.91
20.00;138.80;97408.50;257040.34
20.00;138.80;97408.50;257040.42
20.00;138.77;97408.95;257048.73
20.00;138.77;97409.13;257052.00
20.00;138.76;97409.19;257053.06
20.00;138.76;97409.32;257055.61
20.00;138.76;97409.33;257055.66
20.00;138.74;97409.76;257063.57
20.00;138.73;97409.95;257066.96
20.00;138.73;97410.01;257068.01
20.00;138.72;97410.15;257070.65
20.00;138.69;97410.84;257083.24
20.00;138.67;97411.29;257091.36
20.00;138.66;97411.47;257094.67
20.00;138.57;97413.46;257129.92
20.00;138.56;97413.60;257132.37
20.00;138.56;97413.62;257132.75
20.00;138.53;97414.25;257143.86
20.00;138.50;97415.03;257157.40
20.00;138.49;97415.13;257159.30
20.00;138.48;97415.30;257162.24
20.00;138.48;97415.40;257163.97
20.00;138.45;97416.04;257175.25
20.00;138.42;97416.79;257188.38
20.00;138.35;97418.32;257215.28
20.00;138.34;97418.38;257216.35
20.00;138.24;97420.77;257258.31
20.00;138.22;97421.19;257265.72
20.00;138.21;97421.32;257267.96
20.00;138.19;97421.70;257274.58
20.00;138.17;97422.28;257284.79
20.00;138.16;97422.44;257287.68
